sector,CountryDestination,CountryOrigin,one_plus_tau,one_plus_tau_prime
34,28,28,1,1
34,28,29,1,1
34,28,30,1,1
34,28,31,1,1
34,29,1,1,1
34,29,2,1,1
34,29,3,1,1
34,29,4,1,1
34,29,5,1,1
34,29,6,1,1
34,29,7,1,1
34,29,8,1,1
34,29,9,1,1
34,29,10,1,1
34,29,11,1,1
34,29,12,1,1
34,29,13,1,1
34,29,14,1,1
34,29,15,1,1
34,29,16,1,1
34,29,17,1,1
34,29,18,1,1
34,29,19,1,1
34,29,20,1,1
34,29,21,1,1
34,29,22,1,1
34,29,23,1,1
34,29,24,1,1
34,29,25,1,1
34,29,26,1,1
34,29,27,1,1
34,29,28,1,1
34,29,29,1,1
34,29,30,1,1
34,29,31,1,1
34,30,1,1,1
34,30,2,1,1
34,30,3,1,1
34,30,4,1,1
34,30,5,1,1
34,30,6,1,1
34,30,7,1,1
34,30,8,1,1
34,30,9,1,1
34,30,10,1,1
34,30,11,1,1
34,30,12,1,1
34,30,13,1,1
34,30,14,1,1
34,30,15,1,1
34,30,16,1,1
34,30,17,1,1
34,30,18,1,1
34,30,19,1,1
34,30,20,1,1
34,30,21,1,1
34,30,22,1,1
34,30,23,1,1
34,30,24,1,1
34,30,25,1,1
34,30,26,1,1
34,30,27,1,1
34,30,28,1,1
34,30,29,1,1
34,30,30,1,1
34,30,31,1,1
34,31,1,1,1
34,31,2,1,1
34,31,3,1,1
34,31,4,1,1
34,31,5,1,1
34,31,6,1,1
34,31,7,1,1
34,31,8,1,1
34,31,9,1,1
34,31,10,1,1
34,31,11,1,1
34,31,12,1,1
34,31,13,1,1
34,31,14,1,1
34,31,15,1,1
34,31,16,1,1
34,31,17,1,1
34,31,18,1,1
34,31,19,1,1
34,31,20,1,1
34,31,21,1,1
34,31,22,1,1
34,31,23,1,1
34,31,24,1,1
34,31,25,1,1
34,31,26,1,1
34,31,27,1,1
34,31,28,1,1
34,31,29,1,1
34,31,30,1,1
34,31,31,1,1
35,1,1,1,1
35,1,2,1,1
35,1,3,1,1
35,1,4,1,1
35,1,5,1,1
35,1,6,1,1
35,1,7,1,1
35,1,8,1,1
35,1,9,1,1
35,1,10,1,1
35,1,11,1,1
35,1,12,1,1
35,1,13,1,1
35,1,14,1,1
35,1,15,1,1
35,1,16,1,1
35,1,17,1,1
35,1,18,1,1
35,1,19,1,1
35,1,20,1,1
35,1,21,1,1
35,1,22,1,1
35,1,23,1,1
35,1,24,1,1
35,1,25,1,1
35,1,26,1,1
35,1,27,1,1
35,1,28,1,1
35,1,29,1,1
35,1,30,1,1
35,1,31,1,1
35,2,1,1,1
35,2,2,1,1
35,2,3,1,1
35,2,4,1,1
35,2,5,1,1
35,2,6,1,1
35,2,7,1,1
35,2,8,1,1
35,2,9,1,1
35,2,10,1,1
35,2,11,1,1
35,2,12,1,1
35,2,13,1,1
35,2,14,1,1
35,2,15,1,1
35,2,16,1,1
35,2,17,1,1
35,2,18,1,1
35,2,19,1,1
35,2,20,1,1
35,2,21,1,1
35,2,22,1,1
35,2,23,1,1
35,2,24,1,1
35,2,25,1,1
35,2,26,1,1
35,2,27,1,1
35,2,28,1,1
35,2,29,1,1
35,2,30,1,1
35,2,31,1,1
35,3,1,1,1
35,3,2,1,1
35,3,3,1,1
35,3,4,1,1
35,3,5,1,1
35,3,6,1,1
35,3,7,1,1
35,3,8,1,1
35,3,9,1,1
35,3,10,1,1
35,3,11,1,1
35,3,12,1,1
35,3,13,1,1
35,3,14,1,1
35,3,15,1,1
35,3,16,1,1
35,3,17,1,1
35,3,18,1,1
35,3,19,1,1
35,3,20,1,1
35,3,21,1,1
35,3,22,1,1
35,3,23,1,1
35,3,24,1,1
35,3,25,1,1
35,3,26,1,1
35,3,27,1,1
35,3,28,1,1
35,3,29,1,1
35,3,30,1,1
35,3,31,1,1
35,4,1,1,1
35,4,2,1,1
35,4,3,1,1
35,4,4,1,1
35,4,5,1,1
35,4,6,1,1
35,4,7,1,1
35,4,8,1,1
35,4,9,1,1
35,4,10,1,1
35,4,11,1,1
35,4,12,1,1
35,4,13,1,1
35,4,14,1,1
35,4,15,1,1
35,4,16,1,1
35,4,17,1,1
35,4,18,1,1
35,4,19,1,1
35,4,20,1,1
35,4,21,1,1
35,4,22,1,1
35,4,23,1,1
35,4,24,1,1
35,4,25,1,1
35,4,26,1,1
35,4,27,1,1
35,4,28,1,1
35,4,29,1,1
35,4,30,1,1
35,4,31,1,1
35,5,1,1,1
35,5,2,1,1
35,5,3,1,1
35,5,4,1,1
35,5,5,1,1
35,5,6,1,1
35,5,7,1,1
35,5,8,1,1
35,5,9,1,1
35,5,10,1,1
35,5,11,1,1
35,5,12,1,1
35,5,13,1,1
35,5,14,1,1
35,5,15,1,1
35,5,16,1,1
35,5,17,1,1
35,5,18,1,1
35,5,19,1,1
35,5,20,1,1
35,5,21,1,1
35,5,22,1,1
35,5,23,1,1
35,5,24,1,1
35,5,25,1,1
35,5,26,1,1
35,5,27,1,1
35,5,28,1,1
35,5,29,1,1
35,5,30,1,1
35,5,31,1,1
35,6,1,1,1
35,6,2,1,1
35,6,3,1,1
35,6,4,1,1
35,6,5,1,1
35,6,6,1,1
35,6,7,1,1
35,6,8,1,1
35,6,9,1,1
35,6,10,1,1
35,6,11,1,1
35,6,12,1,1
35,6,13,1,1
35,6,14,1,1
35,6,15,1,1
35,6,16,1,1
35,6,17,1,1
35,6,18,1,1
35,6,19,1,1
35,6,20,1,1
35,6,21,1,1
35,6,22,1,1
35,6,23,1,1
35,6,24,1,1
35,6,25,1,1
35,6,26,1,1
35,6,27,1,1
35,6,28,1,1
35,6,29,1,1
35,6,30,1,1
35,6,31,1,1
35,7,1,1,1
35,7,2,1,1
35,7,3,1,1
35,7,4,1,1
35,7,5,1,1
35,7,6,1,1
35,7,7,1,1
35,7,8,1,1
35,7,9,1,1
35,7,10,1,1
35,7,11,1,1
35,7,12,1,1
35,7,13,1,1
35,7,14,1,1
35,7,15,1,1
35,7,16,1,1
35,7,17,1,1
35,7,18,1,1
35,7,19,1,1
35,7,20,1,1
35,7,21,1,1
35,7,22,1,1
35,7,23,1,1
35,7,24,1,1
35,7,25,1,1
35,7,26,1,1
35,7,27,1,1
35,7,28,1,1
35,7,29,1,1
35,7,30,1,1
35,7,31,1,1
35,8,1,1,1
35,8,2,1,1
35,8,3,1,1
35,8,4,1,1
35,8,5,1,1
35,8,6,1,1
35,8,7,1,1
35,8,8,1,1
35,8,9,1,1
35,8,10,1,1
35,8,11,1,1
35,8,12,1,1
35,8,13,1,1
35,8,14,1,1
35,8,15,1,1
35,8,16,1,1
35,8,17,1,1
35,8,18,1,1
35,8,19,1,1
35,8,20,1,1
35,8,21,1,1
35,8,22,1,1
35,8,23,1,1
35,8,24,1,1
35,8,25,1,1
35,8,26,1,1
35,8,27,1,1
35,8,28,1,1
35,8,29,1,1
35,8,30,1,1
35,8,31,1,1
35,9,1,1,1
35,9,2,1,1
35,9,3,1,1
35,9,4,1,1
35,9,5,1,1
35,9,6,1,1
35,9,7,1,1
35,9,8,1,1
35,9,9,1,1
35,9,10,1,1
35,9,11,1,1
35,9,12,1,1
35,9,13,1,1
35,9,14,1,1
35,9,15,1,1
35,9,16,1,1
35,9,17,1,1
35,9,18,1,1
35,9,19,1,1
35,9,20,1,1
35,9,21,1,1
35,9,22,1,1
35,9,23,1,1
35,9,24,1,1
35,9,25,1,1
35,9,26,1,1
35,9,27,1,1
35,9,28,1,1
35,9,29,1,1
35,9,30,1,1
35,9,31,1,1
35,10,1,1,1
35,10,2,1,1
35,10,3,1,1
35,10,4,1,1
35,10,5,1,1
35,10,6,1,1
35,10,7,1,1
35,10,8,1,1
35,10,9,1,1
35,10,10,1,1
35,10,11,1,1
35,10,12,1,1
35,10,13,1,1
35,10,14,1,1
35,10,15,1,1
35,10,16,1,1
35,10,17,1,1
35,10,18,1,1
35,10,19,1,1
35,10,20,1,1
35,10,21,1,1
35,10,22,1,1
35,10,23,1,1
35,10,24,1,1
35,10,25,1,1
35,10,26,1,1
35,10,27,1,1
35,10,28,1,1
35,10,29,1,1
35,10,30,1,1
35,10,31,1,1
35,11,1,1,1
35,11,2,1,1
35,11,3,1,1
35,11,4,1,1
35,11,5,1,1
35,11,6,1,1
35,11,7,1,1
35,11,8,1,1
35,11,9,1,1
35,11,10,1,1
35,11,11,1,1
35,11,12,1,1
35,11,13,1,1
35,11,14,1,1
35,11,15,1,1
35,11,16,1,1
35,11,17,1,1
35,11,18,1,1
35,11,19,1,1
35,11,20,1,1
35,11,21,1,1
35,11,22,1,1
35,11,23,1,1
35,11,24,1,1
35,11,25,1,1
35,11,26,1,1
35,11,27,1,1
35,11,28,1,1
35,11,29,1,1
35,11,30,1,1
35,11,31,1,1
35,12,1,1,1
35,12,2,1,1
35,12,3,1,1
35,12,4,1,1
35,12,5,1,1
35,12,6,1,1
35,12,7,1,1
35,12,8,1,1
35,12,9,1,1
35,12,10,1,1
35,12,11,1,1
35,12,12,1,1
35,12,13,1,1
35,12,14,1,1
35,12,15,1,1
35,12,16,1,1
35,12,17,1,1
35,12,18,1,1
35,12,19,1,1
35,12,20,1,1
35,12,21,1,1
35,12,22,1,1
35,12,23,1,1
35,12,24,1,1
35,12,25,1,1
35,12,26,1,1
35,12,27,1,1
35,12,28,1,1
35,12,29,1,1
35,12,30,1,1
35,12,31,1,1
35,13,1,1,1
35,13,2,1,1
35,13,3,1,1
35,13,4,1,1
35,13,5,1,1
35,13,6,1,1
35,13,7,1,1
35,13,8,1,1
35,13,9,1,1
35,13,10,1,1
35,13,11,1,1
35,13,12,1,1
35,13,13,1,1
35,13,14,1,1
35,13,15,1,1
35,13,16,1,1
35,13,17,1,1
35,13,18,1,1
35,13,19,1,1
35,13,20,1,1
35,13,21,1,1
35,13,22,1,1
35,13,23,1,1
35,13,24,1,1
35,13,25,1,1
35,13,26,1,1
35,13,27,1,1
35,13,28,1,1
35,13,29,1,1
35,13,30,1,1
35,13,31,1,1
35,14,1,1,1
35,14,2,1,1
35,14,3,1,1
35,14,4,1,1
35,14,5,1,1
35,14,6,1,1
35,14,7,1,1
35,14,8,1,1
35,14,9,1,1
35,14,10,1,1
35,14,11,1,1
35,14,12,1,1
35,14,13,1,1
35,14,14,1,1
35,14,15,1,1
35,14,16,1,1
35,14,17,1,1
35,14,18,1,1
35,14,19,1,1
35,14,20,1,1
35,14,21,1,1
35,14,22,1,1
35,14,23,1,1
35,14,24,1,1
35,14,25,1,1
35,14,26,1,1
35,14,27,1,1
35,14,28,1,1
35,14,29,1,1
35,14,30,1,1
35,14,31,1,1
35,15,1,1,1
35,15,2,1,1
35,15,3,1,1
35,15,4,1,1
35,15,5,1,1
35,15,6,1,1
35,15,7,1,1
35,15,8,1,1
35,15,9,1,1
35,15,10,1,1
35,15,11,1,1
35,15,12,1,1
35,15,13,1,1
35,15,14,1,1
35,15,15,1,1
35,15,16,1,1
35,15,17,1,1
35,15,18,1,1
35,15,19,1,1
35,15,20,1,1
35,15,21,1,1
35,15,22,1,1
35,15,23,1,1
35,15,24,1,1
35,15,25,1,1
35,15,26,1,1
35,15,27,1,1
35,15,28,1,1
35,15,29,1,1
35,15,30,1,1
35,15,31,1,1
35,16,1,1,1
35,16,2,1,1
35,16,3,1,1
35,16,4,1,1
35,16,5,1,1
35,16,6,1,1
35,16,7,1,1
35,16,8,1,1
35,16,9,1,1
35,16,10,1,1
35,16,11,1,1
35,16,12,1,1
35,16,13,1,1
35,16,14,1,1
35,16,15,1,1
35,16,16,1,1
35,16,17,1,1
35,16,18,1,1
35,16,19,1,1
35,16,20,1,1
35,16,21,1,1
35,16,22,1,1
35,16,23,1,1
35,16,24,1,1
35,16,25,1,1
35,16,26,1,1
35,16,27,1,1
35,16,28,1,1
35,16,29,1,1
35,16,30,1,1
35,16,31,1,1
35,17,1,1,1
35,17,2,1,1
35,17,3,1,1
35,17,4,1,1
35,17,5,1,1
35,17,6,1,1
35,17,7,1,1
35,17,8,1,1
35,17,9,1,1
35,17,10,1,1
35,17,11,1,1
35,17,12,1,1
35,17,13,1,1
35,17,14,1,1
35,17,15,1,1
35,17,16,1,1
35,17,17,1,1
35,17,18,1,1
35,17,19,1,1
35,17,20,1,1
35,17,21,1,1
35,17,22,1,1
35,17,23,1,1
35,17,24,1,1
35,17,25,1,1
35,17,26,1,1
35,17,27,1,1
35,17,28,1,1
35,17,29,1,1
35,17,30,1,1
35,17,31,1,1
35,18,1,1,1
35,18,2,1,1
35,18,3,1,1
35,18,4,1,1
35,18,5,1,1
35,18,6,1,1
35,18,7,1,1
35,18,8,1,1
35,18,9,1,1
35,18,10,1,1
35,18,11,1,1
35,18,12,1,1
35,18,13,1,1
35,18,14,1,1
35,18,15,1,1
35,18,16,1,1
35,18,17,1,1
35,18,18,1,1
35,18,19,1,1
35,18,20,1,1
35,18,21,1,1
35,18,22,1,1
35,18,23,1,1
35,18,24,1,1
35,18,25,1,1
35,18,26,1,1
35,18,27,1,1
35,18,28,1,1
35,18,29,1,1
35,18,30,1,1
35,18,31,1,1
35,19,1,1,1
35,19,2,1,1
35,19,3,1,1
35,19,4,1,1
35,19,5,1,1
35,19,6,1,1
35,19,7,1,1
35,19,8,1,1
35,19,9,1,1
35,19,10,1,1
35,19,11,1,1
35,19,12,1,1
35,19,13,1,1
35,19,14,1,1
35,19,15,1,1
35,19,16,1,1
35,19,17,1,1
35,19,18,1,1
35,19,19,1,1
35,19,20,1,1
35,19,21,1,1
35,19,22,1,1
35,19,23,1,1
35,19,24,1,1
35,19,25,1,1
35,19,26,1,1
35,19,27,1,1
35,19,28,1,1
35,19,29,1,1
35,19,30,1,1
35,19,31,1,1
35,20,1,1,1
35,20,2,1,1
35,20,3,1,1
35,20,4,1,1
35,20,5,1,1
35,20,6,1,1
35,20,7,1,1
35,20,8,1,1
35,20,9,1,1
35,20,10,1,1
35,20,11,1,1
35,20,12,1,1
35,20,13,1,1
35,20,14,1,1
35,20,15,1,1
35,20,16,1,1
35,20,17,1,1
35,20,18,1,1
35,20,19,1,1
35,20,20,1,1
35,20,21,1,1
35,20,22,1,1
35,20,23,1,1
35,20,24,1,1
35,20,25,1,1
35,20,26,1,1
35,20,27,1,1
35,20,28,1,1
35,20,29,1,1
35,20,30,1,1
35,20,31,1,1
35,21,1,1,1
35,21,2,1,1
35,21,3,1,1
35,21,4,1,1
35,21,5,1,1
35,21,6,1,1
35,21,7,1,1
35,21,8,1,1
35,21,9,1,1
35,21,10,1,1
35,21,11,1,1
35,21,12,1,1
35,21,13,1,1
35,21,14,1,1
35,21,15,1,1
35,21,16,1,1
35,21,17,1,1
35,21,18,1,1
35,21,19,1,1
35,21,20,1,1
35,21,21,1,1
35,21,22,1,1
35,21,23,1,1
35,21,24,1,1
35,21,25,1,1
35,21,26,1,1
35,21,27,1,1
35,21,28,1,1
35,21,29,1,1
35,21,30,1,1
35,21,31,1,1
35,22,1,1,1
35,22,2,1,1
35,22,3,1,1
35,22,4,1,1
35,22,5,1,1
35,22,6,1,1
35,22,7,1,1
35,22,8,1,1
35,22,9,1,1
35,22,10,1,1
35,22,11,1,1
35,22,12,1,1
35,22,13,1,1
35,22,14,1,1
35,22,15,1,1
35,22,16,1,1
35,22,17,1,1
35,22,18,1,1
35,22,19,1,1
35,22,20,1,1
35,22,21,1,1
35,22,22,1,1
35,22,23,1,1
35,22,24,1,1
35,22,25,1,1
35,22,26,1,1
35,22,27,1,1
35,22,28,1,1
35,22,29,1,1
35,22,30,1,1
35,22,31,1,1
35,23,1,1,1
35,23,2,1,1
35,23,3,1,1
35,23,4,1,1
35,23,5,1,1
35,23,6,1,1
35,23,7,1,1
35,23,8,1,1
35,23,9,1,1
35,23,10,1,1
35,23,11,1,1
35,23,12,1,1
35,23,13,1,1
35,23,14,1,1
35,23,15,1,1
35,23,16,1,1
35,23,17,1,1
35,23,18,1,1
35,23,19,1,1
35,23,20,1,1
35,23,21,1,1
35,23,22,1,1
35,23,23,1,1
35,23,24,1,1
35,23,25,1,1
35,23,26,1,1
35,23,27,1,1
35,23,28,1,1
35,23,29,1,1
35,23,30,1,1
35,23,31,1,1
35,24,1,1,1
35,24,2,1,1
35,24,3,1,1
35,24,4,1,1
35,24,5,1,1
35,24,6,1,1
35,24,7,1,1
35,24,8,1,1
35,24,9,1,1
35,24,10,1,1
35,24,11,1,1
35,24,12,1,1
35,24,13,1,1
35,24,14,1,1
35,24,15,1,1
35,24,16,1,1
35,24,17,1,1
35,24,18,1,1
35,24,19,1,1
35,24,20,1,1
35,24,21,1,1
35,24,22,1,1
35,24,23,1,1
35,24,24,1,1
35,24,25,1,1
35,24,26,1,1
35,24,27,1,1
35,24,28,1,1
35,24,29,1,1
35,24,30,1,1
35,24,31,1,1
35,25,1,1,1
35,25,2,1,1
35,25,3,1,1
35,25,4,1,1
35,25,5,1,1
35,25,6,1,1
35,25,7,1,1
35,25,8,1,1
35,25,9,1,1
35,25,10,1,1
35,25,11,1,1
35,25,12,1,1
35,25,13,1,1
35,25,14,1,1
35,25,15,1,1
35,25,16,1,1
35,25,17,1,1
35,25,18,1,1
35,25,19,1,1
35,25,20,1,1
35,25,21,1,1
35,25,22,1,1
35,25,23,1,1
35,25,24,1,1
35,25,25,1,1
35,25,26,1,1
35,25,27,1,1
35,25,28,1,1
35,25,29,1,1
35,25,30,1,1
35,25,31,1,1
35,26,1,1,1
35,26,2,1,1
35,26,3,1,1
35,26,4,1,1
35,26,5,1,1
35,26,6,1,1
35,26,7,1,1
35,26,8,1,1
35,26,9,1,1
35,26,10,1,1
35,26,11,1,1
35,26,12,1,1
35,26,13,1,1
35,26,14,1,1
35,26,15,1,1
35,26,16,1,1
35,26,17,1,1
35,26,18,1,1
35,26,19,1,1
35,26,20,1,1
35,26,21,1,1
35,26,22,1,1
35,26,23,1,1
35,26,24,1,1
35,26,25,1,1
35,26,26,1,1
35,26,27,1,1
35,26,28,1,1
35,26,29,1,1
35,26,30,1,1
35,26,31,1,1
35,27,1,1,1
35,27,2,1,1
35,27,3,1,1
35,27,4,1,1
35,27,5,1,1
35,27,6,1,1
35,27,7,1,1
35,27,8,1,1
35,27,9,1,1
35,27,10,1,1
35,27,11,1,1
35,27,12,1,1
35,27,13,1,1
35,27,14,1,1
35,27,15,1,1
35,27,16,1,1
35,27,17,1,1
35,27,18,1,1
35,27,19,1,1
35,27,20,1,1
35,27,21,1,1
35,27,22,1,1
35,27,23,1,1
35,27,24,1,1
35,27,25,1,1
35,27,26,1,1
35,27,27,1,1
35,27,28,1,1
35,27,29,1,1
35,27,30,1,1
35,27,31,1,1
35,28,1,1,1
35,28,2,1,1
35,28,3,1,1
35,28,4,1,1
35,28,5,1,1
35,28,6,1,1
35,28,7,1,1
35,28,8,1,1
35,28,9,1,1
35,28,10,1,1
35,28,11,1,1
35,28,12,1,1
35,28,13,1,1
35,28,14,1,1
35,28,15,1,1
35,28,16,1,1
35,28,17,1,1
35,28,18,1,1
35,28,19,1,1
35,28,20,1,1
35,28,21,1,1
35,28,22,1,1
35,28,23,1,1
35,28,24,1,1
35,28,25,1,1
35,28,26,1,1
35,28,27,1,1
35,28,28,1,1
35,28,29,1,1
35,28,30,1,1
35,28,31,1,1
35,29,1,1,1
35,29,2,1,1
35,29,3,1,1
35,29,4,1,1
35,29,5,1,1
35,29,6,1,1
35,29,7,1,1
35,29,8,1,1
35,29,9,1,1
35,29,10,1,1
35,29,11,1,1
35,29,12,1,1
35,29,13,1,1
35,29,14,1,1
35,29,15,1,1
35,29,16,1,1
35,29,17,1,1
35,29,18,1,1
35,29,19,1,1
35,29,20,1,1
35,29,21,1,1
35,29,22,1,1
35,29,23,1,1
35,29,24,1,1
35,29,25,1,1
35,29,26,1,1
35,29,27,1,1
35,29,28,1,1
35,29,29,1,1
35,29,30,1,1
35,29,31,1,1
35,30,1,1,1
35,30,2,1,1
35,30,3,1,1
35,30,4,1,1
35,30,5,1,1
35,30,6,1,1
35,30,7,1,1
35,30,8,1,1
35,30,9,1,1
35,30,10,1,1
35,30,11,1,1
35,30,12,1,1
35,30,13,1,1
35,30,14,1,1
35,30,15,1,1
35,30,16,1,1
35,30,17,1,1
35,30,18,1,1
35,30,19,1,1
35,30,20,1,1
35,30,21,1,1
35,30,22,1,1
35,30,23,1,1
35,30,24,1,1
35,30,25,1,1
35,30,26,1,1
35,30,27,1,1
35,30,28,1,1
35,30,29,1,1
35,30,30,1,1
35,30,31,1,1
35,31,1,1,1
35,31,2,1,1
35,31,3,1,1
35,31,4,1,1
35,31,5,1,1
35,31,6,1,1
35,31,7,1,1
35,31,8,1,1
35,31,9,1,1
35,31,10,1,1
35,31,11,1,1
35,31,12,1,1
35,31,13,1,1
35,31,14,1,1
35,31,15,1,1
35,31,16,1,1
35,31,17,1,1
35,31,18,1,1
35,31,19,1,1
35,31,20,1,1
35,31,21,1,1
35,31,22,1,1
35,31,23,1,1
35,31,24,1,1
35,31,25,1,1
35,31,26,1,1
35,31,27,1,1
35,31,28,1,1
35,31,29,1,1
35,31,30,1,1
35,31,31,1,1
36,1,1,1,1
36,1,2,1,1
36,1,3,1,1
36,1,4,1,1
36,1,5,1,1
36,1,6,1,1
36,1,7,1,1
36,1,8,1,1
36,1,9,1,1
36,1,10,1,1
36,1,11,1,1
36,1,12,1,1
36,1,13,1,1
36,1,14,1,1
36,1,15,1,1
36,1,16,1,1
36,1,17,1,1
36,1,18,1,1
36,1,19,1,1
36,1,20,1,1
36,1,21,1,1
36,1,22,1,1
36,1,23,1,1
36,1,24,1,1
36,1,25,1,1
36,1,26,1,1
36,1,27,1,1
36,1,28,1,1
36,1,29,1,1
36,1,30,1,1
36,1,31,1,1
36,2,1,1,1
36,2,2,1,1
36,2,3,1,1
36,2,4,1,1
36,2,5,1,1
36,2,6,1,1
36,2,7,1,1
36,2,8,1,1
36,2,9,1,1
36,2,10,1,1
36,2,11,1,1
36,2,12,1,1
36,2,13,1,1
36,2,14,1,1
36,2,15,1,1
36,2,16,1,1
36,2,17,1,1
36,2,18,1,1
36,2,19,1,1
36,2,20,1,1
36,2,21,1,1
36,2,22,1,1
36,2,23,1,1
36,2,24,1,1
36,2,25,1,1
36,2,26,1,1
36,2,27,1,1
36,2,28,1,1
36,2,29,1,1
36,2,30,1,1
36,2,31,1,1
36,3,1,1,1
36,3,2,1,1
36,3,3,1,1
36,3,4,1,1
36,3,5,1,1
36,3,6,1,1
36,3,7,1,1
36,3,8,1,1
36,3,9,1,1
36,3,10,1,1
36,3,11,1,1
36,3,12,1,1
36,3,13,1,1
36,3,14,1,1
36,3,15,1,1
36,3,16,1,1
36,3,17,1,1
36,3,18,1,1
36,3,19,1,1
36,3,20,1,1
36,3,21,1,1
36,3,22,1,1
36,3,23,1,1
36,3,24,1,1
36,3,25,1,1
36,3,26,1,1
36,3,27,1,1
36,3,28,1,1
36,3,29,1,1
36,3,30,1,1
36,3,31,1,1
36,4,1,1,1
36,4,2,1,1
36,4,3,1,1
36,4,4,1,1
36,4,5,1,1
36,4,6,1,1
36,4,7,1,1
36,4,8,1,1
36,4,9,1,1
36,4,10,1,1
36,4,11,1,1
36,4,12,1,1
36,4,13,1,1
36,4,14,1,1
36,4,15,1,1
36,4,16,1,1
36,4,17,1,1
36,4,18,1,1
36,4,19,1,1
36,4,20,1,1
36,4,21,1,1
36,4,22,1,1
36,4,23,1,1
36,4,24,1,1
36,4,25,1,1
36,4,26,1,1
36,4,27,1,1
36,4,28,1,1
36,4,29,1,1
36,4,30,1,1
36,4,31,1,1
36,5,1,1,1
36,5,2,1,1
36,5,3,1,1
36,5,4,1,1
36,5,5,1,1
36,5,6,1,1
36,5,7,1,1
36,5,8,1,1
36,5,9,1,1
36,5,10,1,1
36,5,11,1,1
36,5,12,1,1
36,5,13,1,1
36,5,14,1,1
36,5,15,1,1
36,5,16,1,1
36,5,17,1,1
36,5,18,1,1
36,5,19,1,1
36,5,20,1,1
36,5,21,1,1
36,5,22,1,1
36,5,23,1,1
36,5,24,1,1
36,5,25,1,1
36,5,26,1,1
36,5,27,1,1
36,5,28,1,1
36,5,29,1,1
36,5,30,1,1
36,5,31,1,1
36,6,1,1,1
36,6,2,1,1
36,6,3,1,1
36,6,4,1,1
36,6,5,1,1
36,6,6,1,1
36,6,7,1,1
36,6,8,1,1
36,6,9,1,1
36,6,10,1,1
36,6,11,1,1
36,6,12,1,1
36,6,13,1,1
36,6,14,1,1
36,6,15,1,1
36,6,16,1,1
36,6,17,1,1
36,6,18,1,1
36,6,19,1,1
36,6,20,1,1
36,6,21,1,1
36,6,22,1,1
36,6,23,1,1
36,6,24,1,1
36,6,25,1,1
36,6,26,1,1
36,6,27,1,1
36,6,28,1,1
36,6,29,1,1
36,6,30,1,1
36,6,31,1,1
36,7,1,1,1
36,7,2,1,1
36,7,3,1,1
36,7,4,1,1
36,7,5,1,1
36,7,6,1,1
36,7,7,1,1
36,7,8,1,1
36,7,9,1,1
36,7,10,1,1
36,7,11,1,1
36,7,12,1,1
36,7,13,1,1
36,7,14,1,1
36,7,15,1,1
36,7,16,1,1
36,7,17,1,1
36,7,18,1,1
36,7,19,1,1
36,7,20,1,1
36,7,21,1,1
36,7,22,1,1
36,7,23,1,1
36,7,24,1,1
36,7,25,1,1
36,7,26,1,1
36,7,27,1,1
36,7,28,1,1
36,7,29,1,1
36,7,30,1,1
36,7,31,1,1
36,8,1,1,1
36,8,2,1,1
36,8,3,1,1
36,8,4,1,1
36,8,5,1,1
36,8,6,1,1
36,8,7,1,1
36,8,8,1,1
36,8,9,1,1
36,8,10,1,1
36,8,11,1,1
36,8,12,1,1
36,8,13,1,1
36,8,14,1,1
36,8,15,1,1
36,8,16,1,1
36,8,17,1,1
36,8,18,1,1
36,8,19,1,1
36,8,20,1,1
36,8,21,1,1
36,8,22,1,1
36,8,23,1,1
36,8,24,1,1
36,8,25,1,1
36,8,26,1,1
36,8,27,1,1
36,8,28,1,1
36,8,29,1,1
36,8,30,1,1
36,8,31,1,1
36,9,1,1,1
36,9,2,1,1
36,9,3,1,1
36,9,4,1,1
36,9,5,1,1
36,9,6,1,1
36,9,7,1,1
36,9,8,1,1
36,9,9,1,1
36,9,10,1,1
36,9,11,1,1
36,9,12,1,1
36,9,13,1,1
36,9,14,1,1
36,9,15,1,1
36,9,16,1,1
36,9,17,1,1
36,9,18,1,1
36,9,19,1,1
36,9,20,1,1
36,9,21,1,1
36,9,22,1,1
36,9,23,1,1
36,9,24,1,1
36,9,25,1,1
36,9,26,1,1
36,9,27,1,1
36,9,28,1,1
36,9,29,1,1
36,9,30,1,1
36,9,31,1,1
36,10,1,1,1
36,10,2,1,1
36,10,3,1,1
36,10,4,1,1
36,10,5,1,1
36,10,6,1,1
36,10,7,1,1
36,10,8,1,1
36,10,9,1,1
36,10,10,1,1
36,10,11,1,1
36,10,12,1,1
36,10,13,1,1
36,10,14,1,1
36,10,15,1,1
36,10,16,1,1
36,10,17,1,1
36,10,18,1,1
36,10,19,1,1
36,10,20,1,1
36,10,21,1,1
36,10,22,1,1
36,10,23,1,1
36,10,24,1,1
36,10,25,1,1
36,10,26,1,1
36,10,27,1,1
36,10,28,1,1
36,10,29,1,1
36,10,30,1,1
36,10,31,1,1
36,11,1,1,1
36,11,2,1,1
36,11,3,1,1
36,11,4,1,1
36,11,5,1,1
36,11,6,1,1
36,11,7,1,1
36,11,8,1,1
36,11,9,1,1
36,11,10,1,1
36,11,11,1,1
36,11,12,1,1
36,11,13,1,1
36,11,14,1,1
36,11,15,1,1
36,11,16,1,1
36,11,17,1,1
36,11,18,1,1
36,11,19,1,1
36,11,20,1,1
36,11,21,1,1
36,11,22,1,1
36,11,23,1,1
36,11,24,1,1
36,11,25,1,1
36,11,26,1,1
36,11,27,1,1
36,11,28,1,1
